#target_addr	target_old	donor_name	similarity	significance	applied
98bfb0	??$fill@PAVC3DClothQuad@@V1@@std@@YIXPAVC3DClothQuad@@0ABV1@@Z	??$fill@PAVC3DClothQuad@@V1@@std@@YIXPAVC3DClothQuad@@0ABV1@@Z	0.6524162295671254	21.01442014668062	true
98b390	?SetPixelShaderConstant@CShaderRenderManager@@QAEXABVCCharString@@ABVC4DVector@@@Z	?SetPixelShaderConstant@CShaderRenderManager@@QAEXABVCCharString@@ABVC4DVector@@@Z	0.6719654955992524	41.464046337271526	true
98c470	?SetXBoxUserVertexShaderConstant@CShaderRenderManager@@QAEXJABVCRGBFloatColour@@@Z	?SetXBoxUserVertexShaderConstant@CShaderRenderManager@@QAEXJABVCRGBFloatColour@@@Z	0.693547176419488	12.749887195982403	true
98c2f0	??$_Copy_impl@PAVCActionInputControl@@PAV1@@std@@YIPAVCActionInputControl@@PAV1@00@Z	??$_Copy_impl@PAVCActionInputControl@@PAV1@@std@@YIPAVCActionInputControl@@PAV1@00@Z	0.6430106054717409	25.25587896944176	true
98c4c0	?SetXBoxUserVertexShaderConstant@CShaderRenderManager@@QAEXJABVCRGBFloatColour@@@Z	?SetXBoxUserVertexShaderConstant@CShaderRenderManager@@QAEXJABVCRGBFloatColour@@@Z	0.693547176419488	12.749887195982403	true
98c560	?GetSize@CIndexBuffer@@QBEJXZ	?GetSize@CIndexBuffer@@QBEJXZ	0.6374614908639333	10.630020039572361	true
98b860	??0C3DAnimFile@@QAE@XZ	??0C3DAnimFile@@QAE@XZ	0.5567393652939726	41.25498663790639	true
98b420	?AllocateLights@CShaderRenderManager@@AAEXKK@Z	?AllocateLights@CShaderRenderManager@@AAEXKK@Z	0.5734037481815228	90.98494293783172	true
98c940	??$_Dest_val@V?$allocator@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@std@@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@std@@YIXAAV?$allocator@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@0@PAV?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@Z	??$_Dest_val@V?$allocator@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@std@@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@std@@YIXAAV?$allocator@V?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@0@PAV?$CCountedPointer@VCOptimisedPrimitive@QuadricOptimiserInternals@@@@@Z	0.612423133776	21.4499788081701	true
98d120	?BuildTreeArray@LTextTreeWalkThrough@?$LTextBinTree@PAVLTextGroup@@@@QAEXPAVLTextBinNode@2@@Z	?BuildTreeArray@LTextTreeWalkThrough@?$LTextBinTree@PAVLTextGroup@@@@QAEXPAVLTextBinNode@2@@Z	0.5527285950477613	14.648305595187434	true
98cee0	??$_Destroy_range@V?$allocator@U?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@std@@@std@@@std@@YIXPAU?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@0@0AAV?$allocator@U?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@std@@@0@U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Destroy_range@V?$allocator@U?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@std@@@std@@@std@@YIXPAU?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@0@0AAV?$allocator@U?$pair@VCCharString@@V?$CCountedPointer@VCEntityScriptBindingBase@@@@@std@@@0@U_Nonscalar_ptr_iterator_tag@0@@Z	0.606325660149769	28.50880186150554	true
98d320	?OnKill@CTCCarryable@@UAEXXZ	?OnKill@CTCCarryable@@UAEXXZ	0.5419542425392784	7.558047516921879	true
98d710	??1CVertexShaderConstantLayout@@UAE@XZ	??1CVertexShaderConstantLayout@@UAE@XZ	0.5167235678957207	17.053624503136458	true
98d870	?resize@?$vector@IV?$allocator@I@std@@@std@@QAEXII@Z	?resize@?$vector@IV?$allocator@I@std@@@std@@QAEXII@Z	0.5602924984212765	16.34663103397696	true
98da90	?resize@?$vector@U?$pair@VCCharString@@J@std@@V?$allocator@U?$pair@VCCharString@@J@std@@@2@@std@@QAEXI@Z	?resize@?$vector@U?$pair@VCCharString@@J@std@@V?$allocator@U?$pair@VCCharString@@J@std@@@2@@std@@QAEXI@Z	0.6107692393296321	22.599951811685962	true
98d9f0	?FinishWithDynamicTextures@CEngineScreenEffectOutlineGlow@@AAEXXZ	?FinishWithDynamicTextures@CEngineScreenEffectOutlineGlow@@AAEXXZ	0.5069797832838899	16.890476791202683	true
98dd90	??1CPatchTesselationEdgeStrip@@UAE@XZ	??1CPatchTesselationEdgeStrip@@UAE@XZ	0.5467138141891126	18.927486294809178	true
98e770	?RemoveObjectFromPendingMap@CThreadedFileManager@@AAEXPAVCFileObject@1@@Z	?RemoveObjectFromPendingMap@CThreadedFileManager@@AAEXPAVCFileObject@1@@Z	0.6187206716336904	19.287997084128573	true
98f1e0	?WaitForObjectToFinish@CThreadedFileManager@@QAEXK@Z	?WaitForObjectToFinish@CThreadedFileManager@@QAEXK@Z	0.6260318871844159	28.939100821001766	true
