#target_addr	target_old	donor_name	similarity	significance	applied
4cfcb0	??$_Copy_backward@PAUCEdgeToFanBaseMapperElement@CLandscapeBackgroundPatch@@PAU12@@std@@YIPAUCEdgeToFanBaseMapperElement@CLandscapeBackgroundPatch@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_backward@PAUCEdgeToFanBaseMapperElement@CLandscapeBackgroundPatch@@PAU12@@std@@YIPAUCEdgeToFanBaseMapperElement@CLandscapeBackgroundPatch@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.5531575401270112	14.829194621432443	true
4cfd40	??$_Copy_backward@PAUCDebugScriptElement@CEngineCamera@@PAU12@@std@@YIPAUCDebugScriptElement@CEngineCamera@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_backward@PAUCDebugScriptElement@CEngineCamera@@PAU12@@std@@YIPAUCDebugScriptElement@CEngineCamera@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.5118806391440508	17.405435405624186	true
4ddbd0	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4dedda	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4dfb5e	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
4ddecb	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4de019	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4dddac	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4dd641	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5982244837921046	15.703242308280576	true
4de566	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e44ae	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e527e	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e504a	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e5601	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e5da4	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e5e48	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e6258	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e678b	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e6a26	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e7a2d	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e85ae	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	0.5181189975978346	10.760973159155803	true
4e850a	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e8997	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	0.5181189975978346	10.760973159155803	true
4e8f8c	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e8ee8	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
4e90da	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e8fcd	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.5278078660848388	11.595812188440856	true
4e9321	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4e9cba	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	0.5181189975978346	10.760973159155803	true
4eb102	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6361034104140347	14.857399587410075	true
4eb13e	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6361034104140347	14.857399587410075	true
4eb17a	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	?FrameUpdate@CCreatureAction_FireMissileWeapon@@UAEXXZ	0.5181189975978346	10.760973159155803	true
4ecd36	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4ec5fa	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4ec825	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6571049800735529	15.140365741705349	true
4f9b63	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	?UpdateShadowScene@CEngineLightingManager@@QAEXABVCEngineCamera@@@Z	0.6162252609084434	14.441030937969416	true
51a350	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	0.5118801163169884	20.310544811965826	true
51be20	?GetAnimsWithNameStartingWith@CThingCreatureBase@@QBEXABVCCharString@@AAV?$vector@PBVCAnimationEntry@@V?$allocator@PBVCAnimationEntry@@@std@@@std@@@Z	?GetAnimsWithNameStartingWith@CThingCreatureBase@@QBEXABVCCharString@@AAV?$vector@PBVCAnimationEntry@@V?$allocator@PBVCAnimationEntry@@@std@@@std@@@Z	0.5142910807726655	16.7111442419472	true
51c8e0	??_GCLandscapeBackgroundLoadTask@@QAEPAXI@Z	??_GCLandscapeBackgroundLoadTask@@QAEPAXI@Z	0.5191973139365003	13.763093928784581	true
51d870	??1CLODDynamicBuildInfo@CLandscapeBackgroundDynamicBuildTemplate@@QAE@XZ	??1CLODDynamicBuildInfo@CLandscapeBackgroundDynamicBuildTemplate@@QAE@XZ	0.540022200086982	12.528313972816157	true
5236f0	?OracleSymbolPopBack@CDrawQuestInfo@NPlayerGui@@QAEXXZ	?OracleSymbolPopBack@CDrawQuestInfo@NPlayerGui@@QAEXXZ	0.5058934796852916	8.8253462360864	true
525d90	?AddTask@CLandscapeGPUUpdateQueue@@QAEPAUCLandscapeGPUUpdateTask@@PAVCLandscapeBackgroundTreeNode@@@Z	?AddTask@CLandscapeGPUUpdateQueue@@QAEPAUCLandscapeGPUUpdateTask@@PAVCLandscapeBackgroundTreeNode@@@Z	0.5109268230068374	10.138551910499341	true
52c580	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	0.5118801163169884	20.310544811965826	true
5354e0	?RemovePredicate@CScriptBase@@QAEXXZ	?RemovePredicate@CScriptBase@@QAEXXZ	0.5255513831380975	18.07658472896846	true
542730	?GetPackedNormalFromTargetVertex@CLandscapeBackgroundPatch@@SIKABVCTVertexLandscapeBackground@@@Z	?GetPackedNormalFromTargetVertex@CLandscapeBackgroundPatch@@SIKABVCTVertexLandscapeBackground@@@Z	0.5260213180178819	8.016576945289632	true
555390	??1CScrollableList@NUISystem@@UAE@XZ	??1CScrollableList@NUISystem@@UAE@XZ	0.5578571643396709	26.56044933518042	true
564d5d	??$_Copy_impl@PAUCEntry@CAppearanceModifierGraphics@@PAU12@@std@@YIPAUCEntry@CAppearanceModifierGraphics@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_impl@PAUCEntry@CAppearanceModifierGraphics@@PAU12@@std@@YIPAUCEntry@CAppearanceModifierGraphics@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.5252409581875608	18.536777652167324	true
566dc0	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5213503253344565	13.86884151811033	true
566e10	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5670033987875995	14.929232874349353	true
578e02	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
57929a	??0CCreatureAction_SheatheItemToInventory_ForDivineWrath@@QAE@AAVCThingCreatureBase@@PAVCCreatureActionBase@@J@Z	??0CCreatureAction_SheatheItemToInventory_ForDivineWrath@@QAE@AAVCThingCreatureBase@@PAVCCreatureActionBase@@J@Z	0.6118411625194613	4.077778719992927	true
57f564	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
57f8a7	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	0.5723301000202154	8.060115643486947	true
57fd32	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5176455438475098	9.108209579391364	true
57fd7d	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
580b2f	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
584f15	?UnAssignThingPC@CTCInventory@@QAEXKPAVCComponent@NUISystem@@@Z	?UnAssignThingPC@CTCInventory@@QAEXKPAVCComponent@NUISystem@@@Z	0.5017191670540512	28.348074253759883	true
58f649	?OpenPCInventory@CTCInventory@@QAEXXZ	?OpenPCInventory@CTCInventory@@QAEXXZ	0.5223330206221726	108.86024531321402	true
593139	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5059476723195835	8.308000261908747	true
59310d	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5176455438475098	9.108209579391364	true
593ade	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
59aa43	?Fill@?$CBasicString@D@@KIXPADKD@Z	?Fill@?$CBasicString@D@@KIXPADKD@Z	0.501165905502501	11.080772614209469	true
59ac41	@lua_getglobals@4	@lua_getglobals@4	0.5338912036499587	12.861008937624899	true
59aeaf	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5059476723195835	8.308000261908747	true
59b4fe	?SetD3DMatrix@CShaderRenderManager@@AAEXAAU_D3DMATRIX@@ABVCMatrix3x4@@@Z	?SetD3DMatrix@CShaderRenderManager@@AAEXAAU_D3DMATRIX@@ABVCMatrix3x4@@@Z	0.5076420049194746	9.565002501966777	true
5b1876	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5b1890	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5b01fe	?SellItemPC@CTCInventoryTrade@@QAEXPAVCComponent@NUISystem@@J@Z	?SellItemPC@CTCInventoryTrade@@QAEXPAVCComponent@NUISystem@@J@Z	0.5083259883955479	188.73226392810344	true
5b22e5	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
5b2263	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
5ba723	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5ba51f	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5b43a2	?AddClothingToThing@CTCInventoryClothing@@QAEXJPAVCThing@@@Z	?AddClothingToThing@CTCInventoryClothing@@QAEXJPAVCThing@@@Z	0.5150639591864332	154.6375213759254	true
5baae3	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5059476723195835	8.308000261908747	true
5bb0a7	??0CCreatureAction_SheatheItemToInventory_ForDivineWrath@@QAE@AAVCThingCreatureBase@@PAVCCreatureActionBase@@J@Z	??0CCreatureAction_SheatheItemToInventory_ForDivineWrath@@QAE@AAVCThingCreatureBase@@PAVCCreatureActionBase@@J@Z	0.6118411625194613	4.077778719992927	true
5bb190	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5832106863816156	15.69093331571976	true
5bb5c5	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
5c10f7	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	0.5723301000202154	8.060115643486947	true
5c144a	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	??$fill_n@K$03JH@std@@YIXAAY03KJABH@Z	0.5723301000202154	8.060115643486947	true
5c2a5c	??0CAC_HighScorePost@CV_ArcheryCompetitionScript@NScript@@QAE@AAV12@PAVCScriptDataBase@@ABVCScriptThing@@@Z	??0CAC_HighScorePost@CV_ArcheryCompetitionScript@NScript@@QAE@AAV12@PAVCScriptDataBase@@ABVCScriptThing@@@Z	0.5387732556943484	7.038791169139151	true
5cbf58	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5cc2d6	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
5d81b9	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.6566968696075095	7.363076932378895	true
5d8517	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5982244837921046	15.703242308280576	true
5d8626	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
5d8676	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	??RCompareDataOffset@CBankFile@@QAE_NKK@Z	0.6049528480812588	8.83803078612183	true
5d85de	@lua_stackspace@4	@lua_stackspace@4	0.5232517287431704	6.295095335737009	true
5e3170	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	?DeallocateMemory@?$CArray@U?$pair@KVCSubDefInfo@CDefClassBase@@@std@@@@QAEXXZ	0.5234665466809412	20.595034860006137	true
5f1320	?UnAssignAbilityPC@CTCInventoryAbilities@@QAEXKPAVCComponent@NUISystem@@@Z	?UnAssignAbilityPC@CTCInventoryAbilities@@QAEXKPAVCComponent@NUISystem@@@Z	0.5455376744349786	79.11301304367949	true
5f87c0	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5059476723195835	8.308000261908747	true
5f8750	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	?GetNewTreeNode@MedianCut@@AAEPAVTreeNode@@XZ	0.5176455438475098	9.108209579391364	true
5f891f	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
5f8b7d	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5982244837921046	15.703242308280576	true
5f9074	??4?$vector@IV?$allocator@I@std@@@std@@QAEAAV01@ABV01@@Z	??4?$vector@IV?$allocator@I@std@@@std@@QAEAAV01@ABV01@@Z	0.5043446059244472	32.430848012145645	true
5faba0	?IsDaybreak@CGameTimeManager@@QBE_NXZ	?IsDaybreak@CGameTimeManager@@QBE_NXZ	0.5657274901010302	57.542875911293706	true
62f590	@lua_stackspace@4	@lua_stackspace@4	0.5232517287431704	6.295095335737009	true
64a4e9	??0?$_Pair_base@VCCharString@@K@std@@QAE@ABVCCharString@@ABK@Z	??0?$_Pair_base@VCCharString@@K@std@@QAE@ABVCCharString@@ABK@Z	0.632322898731438	7.308835858008501	true
654e46	?Fill@?$CBasicString@D@@KIXPADKD@Z	?Fill@?$CBasicString@D@@KIXPADKD@Z	0.501165905502501	11.080772614209469	true
655fb0	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
655f8b	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65600a	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
656239	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65f17b	?CalcStringLength@?$CBasicString@D@@KIKPBD@Z	?CalcStringLength@?$CBasicString@D@@KIKPBD@Z	0.5101115223967969	10.838239314960592	true
65fcef	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fd5e	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fcca	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fd14	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fd39	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fd83	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fdf2	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fda8	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fecb	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65fe9a	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65fdcd	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
65fe69	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65fe38	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65ff2d	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65fefc	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	?FrameUpdate@CNavigatorQueueManager@@QAEXXZ	0.5695481030697517	15.265958348988956	true
65ff8e	?GetCurrentStateGroupDebugText@CAIBrain@@QBEPBVCCharString@@XZ	?GetCurrentStateGroupDebugText@CAIBrain@@QBEPBVCCharString@@XZ	0.5543735330723968	12.760591165215983	true
6605d5	@luaV_Cclosure@12	@luaV_Cclosure@12	0.515610290806425	6.184032911671078	true
66bed0	std::_Iterator_base12::_Getcont	std::_Iterator_base12::_Getcont	0.5292193353172735	9.413743171980444	true
66dc50	?Clear@CParticleSimulation@@QAEXXZ	?Clear@CParticleSimulation@@QAEXXZ	0.5052489047971791	12.099241924867584	true
67e550	??$_Copy_backward@PAUCDebugScriptElement@CEngineCamera@@PAU12@@std@@YIPAUCDebugScriptElement@CEngineCamera@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_backward@PAUCDebugScriptElement@CEngineCamera@@PAU12@@std@@YIPAUCDebugScriptElement@CEngineCamera@@PAU12@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.5118806391440508	17.405435405624186	true
69e3d0	?OnCreate@CCombatSequence_WillLightning@@UAEXXZ	?OnCreate@CCombatSequence_WillLightning@@UAEXXZ	0.5088778312521809	23.37272764947685	true
6ad220	?GetAccurateMagnitude@C3DVector@@QBEMXZ	?GetAccurateMagnitude@C3DVector@@QBEMXZ	0.5111312122931979	12.378125239513219	true
6aeb10	std::_Iterator_base12::_Getcont	std::_Iterator_base12::_Getcont	0.6135066855024314	11.660445328630377	true
6b1f30	?UpdateInsideBuildings@CAtmosProcess@@AAEXXZ	?UpdateInsideBuildings@CAtmosProcess@@AAEXXZ	0.5112974511952207	101.56871201885755	true
6b6f10	??_GCLandscapeBackgroundLoadTask@@QAEPAXI@Z	??_GCLandscapeBackgroundLoadTask@@QAEPAXI@Z	0.5191973139365003	13.763093928784581	true
6bb810	?SetBarPercentage@CThingDrawInformation@@QAEXM@Z	?SetBarPercentage@CThingDrawInformation@@QAEXM@Z	0.6843864635804127	18.880087497679973	true
6c26b0	??0CLevelLoader@@QAE@AAVCThingManager@@AAVCWorldMap@@AAVCWorld@@@Z	??0CLevelLoader@@QAE@AAVCThingManager@@AAVCWorldMap@@AAVCWorld@@@Z	0.5788384269876958	11.780059999429678	true
6c7670	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5982244837921046	15.703242308280576	true
6e3ab0	?OpenStringSource@CMemoryDataInputStream@@QAEXABVCCharString@@@Z	?OpenStringSource@CMemoryDataInputStream@@QAEXABVCCharString@@@Z	0.5242720020076298	13.44885644091114	true
6e4b90	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	?SortTreeRecursively@CGuiControlTreePane@@AAEXAAV?$list@VCGuiControlTreeNode@@V?$allocator@VCGuiControlTreeNode@@@std@@@std@@@Z	0.5982244837921046	15.703242308280576	true
6e77f0	?GetIDFromSymbol@LTextSystem@@QAEJPAD@Z	?GetIDFromSymbol@LTextSystem@@QAEJPAD@Z	0.5346918823881441	9.653302413907351	true
6eb9f0	?GetBoundingSphereWorldSpace@CEngineInternalPrimitive2DStaticMesh@@UAE_NAAVC3DBoundingSphere@@@Z	?GetBoundingSphereWorldSpace@CEngineInternalPrimitive2DStaticMesh@@UAE_NAAVC3DBoundingSphere@@@Z	0.5069778682859654	11.597383558333107	true
6f4c20	?ClearPrimitiveList@CEngineInternalPrimitiveBase@@SIXPAV1@@Z	?ClearPrimitiveList@CEngineInternalPrimitiveBase@@SIXPAV1@@Z	0.521731402504571	14.650652848543853	true
