def	addr	offset	size	helper
CPlayerGuiDef	004736c4	0x58c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x590	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x594	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x59c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5a4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5ac	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5b4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5b8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5bc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5c0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5c8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5cc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5d0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5d4	4	FUN_00431143
CPlayerGuiDef	004736c4	0x5d8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5e0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5e8	4	FUN_00431143
CPlayerGuiDef	004736c4	0x5ec	4	FUN_00431143
CPlayerGuiDef	004736c4	0x5f0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5f4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5f8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x5fc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x604	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x60c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x614	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x61c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x624	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x62c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x634	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x63c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x644	4	FUN_00431143
CPlayerGuiDef	004736c4	0x648	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x64c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x650	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x654	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x658	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x65c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x660	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x664	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x668	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x66c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x670	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x674	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x678	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x67c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x680	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x684	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x688	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x68c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x690	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x694	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x69c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6a4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6ac	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6b4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6bc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6c4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6c8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6d0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6d8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6e0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6f0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6f8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x700	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x704	16	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x714	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x71c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x724	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x728	12	None
CPlayerGuiDef	004736c4	0x734	12	None
CPlayerGuiDef	004736c4	0x740	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x744	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x748	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x750	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x754	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x75c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x760	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x764	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x768	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x76c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x770	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x774	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x778	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x77c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x780	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x784	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x788	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x790	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x794	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x79c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7a0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7a8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7b0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7b4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7b8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7bc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7c0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7c4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7c8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7cc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7d0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7d4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7e0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7ec	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7f4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7fc	12	None
CPlayerGuiDef	004736c4	0x808	12	None
CPlayerGuiDef	004736c4	0x814	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x81c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x824	20	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x838	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x840	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x848	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x84c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x850	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x854	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x858	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x85c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x860	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x864	92	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8c0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8c4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8cc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8d4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8d8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8e0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8ec	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8f4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8f8	4	FUN_00431143
CPlayerGuiDef	004736c4	0x8fc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x904	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x908	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x90c	40	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x934	12	None
CPlayerGuiDef	004736c4	0x940	12	None
CPlayerGuiDef	004736c4	0x94c	24	None
CPlayerGuiDef	004736c4	0x964	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x96c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x974	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x978	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x97c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x980	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x984	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x988	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x98c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x990	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x994	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x998	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x99c	28	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9b8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9c0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9c8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9d0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9d8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9e0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9f0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9f4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9f8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9fc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa00	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa08	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa10	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa14	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa18	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa1c	20	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa30	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa34	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa38	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa3c	16	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa4c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa54	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa5c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa64	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa6c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa74	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa7c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa80	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa84	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa88	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa8c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa90	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa94	4	FUN_00431143
CPlayerGuiDef	004736c4	0xa98	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa9c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xaa0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xaa4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xaa8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xaac	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xab0	0	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x3c	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x40	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x44	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x48	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x4c	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x50	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x54	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x58	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x5c	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x60	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x64	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x68	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x6c	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x70	4	CEngineLightingManager::UpdateShadowScene
CSkyDef	0047691e	0x74	0	None
CEnvironmentThemeDaySetDef	00476dc3	0x3c	12	None
CEnvironmentThemeDaySetDef	00476dc3	0x48	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x4c	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x50	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x54	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x58	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x5c	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x60	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x64	4	None
CEnvironmentThemeDaySetDef	00476dc3	0x68	0	None
CEngineLocalDetailObjectDef	0047769e	0x3c	4	None
CEngineLocalDetailObjectDef	0047769e	0x40	4	None
CEngineLocalDetailObjectDef	0047769e	0x44	4	None
CEngineLocalDetailObjectDef	0047769e	0x48	4	None
CEngineLocalDetailObjectDef	0047769e	0x4c	4	None
CEngineLocalDetailObjectDef	0047769e	0x50	4	None
CEngineLocalDetailObjectDef	0047769e	0x54	4	None
CEngineLocalDetailObjectDef	0047769e	0x58	4	None
CEngineLocalDetailObjectDef	0047769e	0x5c	4	None
CEngineLocalDetailObjectDef	0047769e	0x60	4	None
CEngineLocalDetailObjectDef	0047769e	0x64	4	None
CEngineLocalDetailObjectDef	0047769e	0x68	4	None
CEngineLocalDetailObjectDef	0047769e	0x6c	4	None
CEngineLocalDetailObjectDef	0047769e	0x70	4	None
CEngineLocalDetailObjectDef	0047769e	0x74	4	None
CEngineLocalDetailObjectDef	0047769e	0x78	4	None
CEngineLocalDetailObjectDef	0047769e	0x7c	4	None
CEngineLocalDetailObjectDef	0047769e	0x80	0	None
CEngineLocalDetailLayerDef	00477cb1	0x48	0	None
CAppearanceModifierScalingDef	004784e4	0x3c	4	None
CAppearanceModifierScalingDef	004784e4	0x40	4	None
CAppearanceModifierScalingDef	004784e4	0x44	0	None
CAbilityTrackLevelDef	00478827	0x3c	4	None
CAbilityTrackLevelDef	00478827	0x40	4	None
CAbilityTrackLevelDef	00478827	0x44	0	None
CAbilityTrackDef	00478ab7	0x3c	4	None
CAbilityTrackDef	00478ab7	0x40	12	None
CAbilityTrackDef	00478ab7	0x4c	0	None
COpinionDeedEffectsDef	00478ee2	0x3c	4	None
COpinionDeedEffectsDef	00478ee2	0x40	4	None
COpinionDeedEffectsDef	00478ee2	0x44	4	None
COpinionDeedEffectsDef	00478ee2	0x48	4	None
COpinionDeedEffectsDef	00478ee2	0x4c	4	FUN_004792cf
COpinionDeedEffectsDef	00478ee2	0x50	4	None
COpinionDeedEffectsDef	00478ee2	0x54	12	None
COpinionDeedEffectsDef	00478ee2	0x60	16	None
COpinionDeedEffectsDef	00478ee2	0x70	4	None
COpinionDeedEffectsDef	00478ee2	0x74	4	None
COpinionDeedEffectsDef	00478ee2	0x78	0	None
CEngineLocalDetailGeneratorDef	0047989b	0x3c	0	None
CHeroStatsDef	00479cba	0x3c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x40	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x44	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x48	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x4c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x50	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x54	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x58	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x5c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x60	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x64	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x68	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x6c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x70	12	None
CHeroStatsDef	00479cba	0x7c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x80	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x84	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x88	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x8c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x90	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x94	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x98	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0x9c	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xa0	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xa4	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xa8	40	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xd0	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xd4	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xd8	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xdc	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xe0	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xe4	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xe8	4	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xec	16	CEngineLightingManager::UpdateShadowScene
CHeroStatsDef	00479cba	0xfc	0	None
CDrunkennessDef	004dc96f	0x28	0	None
CCarryableDef	004dd924	0x28	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x2c	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x30	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x34	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x38	12	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x44	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x48	4	CEngineLightingManager::UpdateShadowScene
CCarryableDef	004dd924	0x4c	0	CEngineLightingManager::UpdateShadowScene
CVillageMemberDef	004dd989	0x25	0	CEngineLightingManager::UpdateShadowScene
CBedDef	004dd999	0x28	4	CEngineLightingManager::UpdateShadowScene
CBedDef	004dd999	0x2c	4	CEngineLightingManager::UpdateShadowScene
CBedDef	004dd999	0x30	4	CEngineLightingManager::UpdateShadowScene
